,index,term,course,Course,Instructor,Qtr/Yr,Enrollment,CAPEs Returned,Question,Freshman,Sophomore,Junior,Senior,Graduate,Extension,Visitor,Major,Minor,Gen. Ed.,Elective,Interest,A,B,C,D,F,P,NP,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Not Applicable,0-1,2-3,4-5,6-7,8-9,10-11,12-13,14-15,16-17,18-19,20 or more,Very Rarely,Some of the Time,Most of the Time,Yes,No,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2,0.0,FA12,LTEN 120,,,,,,Your reason for taking this class is,,,,,,,,11,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,FA12,LTEN 120,,,,,,What grade do you expect in this class?,,,,,,,,,,,,,8,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,FA12,LTEN 120,,,,,,I learned a great deal from this course.,,,,,,,,,,,,,,,,,,,,0,0,1,8,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,FA12,LTEN 120,,,,,,How many hours a week do you spend studying outside of class on average?,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,4,3,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
6,0.0,FA12,LTEN 120,,,,,,How often do you attend this course?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15,,,,,,,,,,,,,,,,,,
7,0.0,FA12,LTEN 120,,,,,,The course material is intellectually stimulating.,,,,,,,,,,,,,,,,,,,,0,0,0,6,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,FA12,LTEN 120,,,,,,Assignments promote learning.,,,,,,,,,,,,,,,,,,,,0,0,1,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,FA12,LTEN 120,,,,,,Required reading is useful.,,,,,,,,,,,,,,,,,,,,0,0,1,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,FA12,LTEN 120,,,,,,This course is difficult relative to others.,,,,,,,,,,,,,,,,,,,,0,6,1,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,FA12,LTEN 120,,,,,,Exams are representative of the course material.,,,,,,,,,,,,,,,,,,,,0,0,0,2,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,FA12,LTEN 120,,,,,,Do you recommend this course overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,,,,,,,,,,,,,,,,
13,0.0,FA12,LTEN 120,,,,,,Instructor displays a proficient command of the material.,,,,,,,,,,,,,,,,,,,,0,0,0,2,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,FA12,LTEN 120,,,,,,Instructor is well prepared for classes.,,,,,,,,,,,,,,,,,,,,0,0,0,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,FA12,LTEN 120,,,,,,Instructor's speech is clear and audible.,,,,,,,,,,,,,,,,,,,,0,0,0,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,FA12,LTEN 120,,,,,,Instructor explains the course material well.,,,,,,,,,,,,,,,,,,,,0,0,0,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,FA12,LTEN 120,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,0,1,0,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,LTEN 120,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,0,1,1,4,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,LTEN 120,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,0,0,0,2,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,LTEN 120,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,0,0,1,2,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,LTEN 120,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,0,0,1,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,LTEN 120,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,0,0,0,4,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,LTEN 120,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,0,0,0,4,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,FA12,LTEN 120,,,,,,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,FA12,LTEN 120,,,,,,Do you recommend this professor overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,,,,,,,,,,,,,,,,
0,,FA12,LTEN 120,,,,,,Grade received,,,,,,,,,,,,,17,12,5,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,FA12,LTEN 120,,,,,,Grade received,,,,,,,,,,,,,44 %,31 %,13 %,3 %,0 %,10 %,0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,FA12,LTEN 127,LTEN 127 (A00) - Victorian Poetry              ,"Loose, Margaret",FA12,26,9,General Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,FA12,LTEN 127,,,,,,Your class level is,0,0,5,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,FA12,LTEN 127,,,,,,Your reason for taking this class is,,,,,,,,5,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,FA12,LTEN 127,,,,,,What grade do you expect in this class?,,,,,,,,,,,,,3,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,FA12,LTEN 127,,,,,,I learned a great deal from this course.,,,,,,,,,,,,,,,,,,,,0,2,0,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,FA12,LTEN 127,,,,,,How many hours a week do you spend studying outside of class on average?,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
6,0.0,FA12,LTEN 127,,,,,,How often do you attend this course?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,,,,,,,,,,,,,,,,,,
7,0.0,FA12,LTEN 127,,,,,,The course material is intellectually stimulating.,,,,,,,,,,,,,,,,,,,,0,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,FA12,LTEN 127,,,,,,Assignments promote learning.,,,,,,,,,,,,,,,,,,,,0,0,3,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,FA12,LTEN 127,,,,,,Required reading is useful.,,,,,,,,,,,,,,,,,,,,0,0,0,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,FA12,LTEN 127,,,,,,This course is difficult relative to others.,,,,,,,,,,,,,,,,,,,,0,2,3,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,FA12,LTEN 127,,,,,,Exams are representative of the course material.,,,,,,,,,,,,,,,,,,,,0,0,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,FA12,LTEN 127,,,,,,Do you recommend this course overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,
13,0.0,FA12,LTEN 127,,,,,,Instructor displays a proficient command of the material.,,,,,,,,,,,,,,,,,,,,0,1,1,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,FA12,LTEN 127,,,,,,Instructor is well prepared for classes.,,,,,,,,,,,,,,,,,,,,0,3,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,FA12,LTEN 127,,,,,,Instructor's speech is clear and audible.,,,,,,,,,,,,,,,,,,,,0,0,0,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,FA12,LTEN 127,,,,,,Instructor explains the course material well.,,,,,,,,,,,,,,,,,,,,0,1,0,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,FA12,LTEN 127,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,0,1,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,LTEN 127,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,0,1,0,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,LTEN 127,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,0,1,1,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,LTEN 127,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,0,0,1,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,LTEN 127,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,LTEN 127,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,0,4,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,LTEN 127,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,0,0,0,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,FA12,LTEN 127,,,,,,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,FA12,LTEN 127,,,,,,Do you recommend this professor overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,
0,,FA12,LTEN 127,,,,,,Grade received,,,,,,,,,,,,,8,12,3,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,FA12,LTEN 127,,,,,,Grade received,,,,,,,,,,,,,32 %,48 %,12 %,0 %,0 %,8 %,0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,FA12,LTEN 132,LTEN 132 (A00) - Topics: Modern Irish Lit      ,"Davidson, R. Michael",FA12,35,10,General Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,FA12,LTEN 132,,,,,,Your class level is,0,1,4,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,FA12,LTEN 132,,,,,,Your reason for taking this class is,,,,,,,,6,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,FA12,LTEN 132,,,,,,What grade do you expect in this class?,,,,,,,,,,,,,6,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,FA12,LTEN 132,,,,,,I learned a great deal from this course.,,,,,,,,,,,,,,,,,,,,0,0,2,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,FA12,LTEN 132,,,,,,How many hours a week do you spend studying outside of class on average?,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
6,0.0,FA12,LTEN 132,,,,,,How often do you attend this course?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,,,,,,,,,,,,,,,,,,
7,0.0,FA12,LTEN 132,,,,,,The course material is intellectually stimulating.,,,,,,,,,,,,,,,,,,,,0,1,0,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,FA12,LTEN 132,,,,,,Assignments promote learning.,,,,,,,,,,,,,,,,,,,,0,1,0,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,FA12,LTEN 132,,,,,,Required reading is useful.,,,,,,,,,,,,,,,,,,,,0,1,0,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,FA12,LTEN 132,,,,,,This course is difficult relative to others.,,,,,,,,,,,,,,,,,,,,0,1,1,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,FA12,LTEN 132,,,,,,Exams are representative of the course material.,,,,,,,,,,,,,,,,,,,,0,1,0,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,FA12,LTEN 132,,,,,,Do you recommend this course overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,,
13,0.0,FA12,LTEN 132,,,,,,Instructor displays a proficient command of the material.,,,,,,,,,,,,,,,,,,,,0,0,0,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,FA12,LTEN 132,,,,,,Instructor is well prepared for classes.,,,,,,,,,,,,,,,,,,,,0,0,0,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,FA12,LTEN 132,,,,,,Instructor's speech is clear and audible.,,,,,,,,,,,,,,,,,,,,0,0,0,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,FA12,LTEN 132,,,,,,Instructor explains the course material well.,,,,,,,,,,,,,,,,,,,,0,0,0,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,FA12,LTEN 132,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,0,0,1,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,LTEN 132,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,0,0,2,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,LTEN 132,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,0,0,0,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,LTEN 132,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,0,0,0,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,LTEN 132,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,0,0,0,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,LTEN 132,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,0,0,0,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,LTEN 132,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,0,0,0,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,FA12,LTEN 132,,,,,,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,FA12,LTEN 132,,,,,,Do you recommend this professor overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,,,,,,,,,,,,,,,,
0,,FA12,LTEN 132,,,,,,Grade received,,,,,,,,,,,,,20,13,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,FA12,LTEN 132,,,,,,Grade received,,,,,,,,,,,,,57 %,37 %,6 %,0 %,0 %,0 %,0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,FA12,LTEN 144,LTEN 144 (A00) - British Novel: 1890-present   ,"Loose, Margaret",FA12,13,11,General Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,FA12,LTEN 144,,,,,,Your class level is,0,1,5,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,FA12,LTEN 144,,,,,,Your reason for taking this class is,,,,,,,,6,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,FA12,LTEN 144,,,,,,What grade do you expect in this class?,,,,,,,,,,,,,3,5,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,FA12,LTEN 144,,,,,,I learned a great deal from this course.,,,,,,,,,,,,,,,,,,,,0,0,1,3,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,FA12,LTEN 144,,,,,,How many hours a week do you spend studying outside of class on average?,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
6,0.0,FA12,LTEN 144,,,,,,How often do you attend this course?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,,,,,,,,,,,,,,,,,,
7,0.0,FA12,LTEN 144,,,,,,The course material is intellectually stimulating.,,,,,,,,,,,,,,,,,,,,0,0,0,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,FA12,LTEN 144,,,,,,Assignments promote learning.,,,,,,,,,,,,,,,,,,,,0,0,0,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,FA12,LTEN 144,,,,,,Required reading is useful.,,,,,,,,,,,,,,,,,,,,0,0,0,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,FA12,LTEN 144,,,,,,This course is difficult relative to others.,,,,,,,,,,,,,,,,,,,,0,0,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,FA12,LTEN 144,,,,,,Exams are representative of the course material.,,,,,,,,,,,,,,,,,,,,0,0,1,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,FA12,LTEN 144,,,,,,Do you recommend this course overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,,,,,,,,,,,
13,0.0,FA12,LTEN 144,,,,,,Instructor displays a proficient command of the material.,,,,,,,,,,,,,,,,,,,,0,0,0,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,FA12,LTEN 144,,,,,,Instructor is well prepared for classes.,,,,,,,,,,,,,,,,,,,,0,0,0,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,FA12,LTEN 144,,,,,,Instructor's speech is clear and audible.,,,,,,,,,,,,,,,,,,,,0,0,0,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,FA12,LTEN 144,,,,,,Instructor explains the course material well.,,,,,,,,,,,,,,,,,,,,0,0,0,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,FA12,LTEN 144,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,0,0,0,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,LTEN 144,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,0,0,0,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,LTEN 144,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,0,0,0,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,LTEN 144,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,0,0,0,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,LTEN 144,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,0,0,0,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,LTEN 144,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,0,0,0,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,LTEN 144,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,0,0,1,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,FA12,LTEN 144,,,,,,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,FA12,LTEN 144,,,,,,Do you recommend this professor overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,,,,,,,,,,,,,,,,
0,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,,,
3,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freshman,Sophomore,Junior,Senior,Graduate,Extension,Visitor,#Resp,Mean,StDev,,,,
6,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Your class level is,00%,110%,550%,330%,00%,110%,00%,10,,,,,,
7,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Major,Minor,Gen. Ed.,Elective,Interest,#Resp,Mean,StDev,,,,,,
10,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Your reason for taking this class is,660%,00%,330%,00%,110%,10,,,,,,,,
11,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,B,C,D,F,P,NP,#Resp,Mean,StDev,,,,
14,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,What grade do you expect in this class?,333%,556%,00%,00%,00%,111%,00%,9,3.38,0.48,,,,
15,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,,,
19,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Not Applicable,#Resp,Mean,StDev,,,,,
22,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,I learned a great deal from this course.,00%,00%,110%,330%,660%,00%,10,4.50,0.67,,,,,
23,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-1,2-3,4-5,6-7,8-9,10-11,12-13,14-15,16-17,18-19,20 or more,#Resp,Mean,StDev
26,,FA12,LTEN 144,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,How many hours a week do you spend studying outside of class on average?,00%,110%,330%,330%,110%,110%,00%,110%,00%,00%,00%,10,6.90,3.32
